dataset_name,random_state,alpha0,sigma0,nEpochs,cm_tr,cm_ts
    1  528]",[398  22   3  18  33 379   4   4   5   3  58   0  38   4   0 123]
wf4f,1087673826,0.1,6.5,100,"[1439  246   43   36    0 1677    0    0   32   21  209    0  187   34
    0  440]",[340  77  10  14   0 420   0   0  11   7  48   0  41  10   0 114]
wf4f,1909813593,0.1,6.5,100,"[1545  136    0   83    4 1673    0    0   27    5  230    0   52   28
    0  581]",[385  33   0  23   4 415   1   0  12   2  52   0  20   8   0 137]
wf24f,1657615533,0.5,3.0,100,"[1590  121   12   41   95 1569    0   13   30   14  218    0  112   10
    0  539]",[386  39   5  11  24 393   0   3   8   8  50   0  21   2   0 142]
wf4f,508038953,0.3,3.0,100,"[1476  222   31   35    2 1674    1    0   50    4  208    0  157   33
    0  471]",[360  56  14  11   0 420   0   0   9   1  56   0  32   7   0 126]
wf24f,1249997937,0.1,10.0,100,"[1600  100   10   54  103 1553    0   21   27    3  232    0  111    8
    0  542]",[388  24   4  25  37 371   5   7  19   2  45   0  30   5   0 130]
wf24f,2047549663,0.5,10.0,100,"[1573  117   18   56  110 1547    3   17   25   15  222    0  141   17
    0  503]",[365  49   9  18  43 372   0   5   9   4  53   0  39   3   0 123]
wf24f,1864031765,0.5,6.5,100,"[1584  111   21   48  107 1546    2   22   32   11  219    0  121   10
    2  528]",[392  27  13   9  43 371   0   6  15   4  47   0  41   5   1 118]
wf4f,1087673826,0.1,10.0,100,"[1469  222   39   34    8 1668    1    0   50    3  209    0  156   34
    0  471]",[352  68   9  12   5 414   1   0  11   1  54   0  41  11   0 113]
wf4f,1909813593,0.1,10.0,100,"[1472  222   33   37    1 1676    0    0   40    6  216    0  157   33
    0  471]",[355  59  21   6   1 418   1   0  17   3  46   0  39  13   0 113]
wf4f,508038953,0.3,6.5,100,"[1451  234   31   48    0 1676    1    0   50    4  208    0  167   36
    0  458]",[356  60  14  11   0 420   0   0   9   1  56   0  34   8   0 123]
wf24f,1355401493,0.3,6.5,100,"[1577  122   20   45  111 1551    3   12   34   16  212    0  118   17
    0  526]",[389  31   4  17  36 376   2   6   8   2  56   0  36   5   0 124]
wf24f,1657615533,0.5,6.5,100,"[1626   86   10   42   92 1570    1   14   36   10  216    0  121   12
    0  528]",[404  21   1  15  25 393   0   2  11   4  51   0  32   1   1 131]
wf24f,1249997937,0.3,3.0,100,"[1578  121   13   52   90 1565    1   21   35   10  217    0  141   14
    0  506]",[384  31   5  21  33 380   3   4   9  10  47   0  36   4   1 124]
wf24f,586213544,0.1,3.0,100,"[1607  107   11   39  128 1532    0   17   31   15  216    0  114   13
    1  533]",[365  46  10  20  38 375   0   7  10   4  52   0  33  13   1 118]
wf4f,1087673826,0.3,3.0,100,"[1494  207   41   22    8 1668    1    0   50    3  209    0  148   30
    0  483]",[353  66   9  13   5 414   1   0  11   3  52   0  31   9   0 125]
wf4f,1909813593,0.3,3.0,100,"[1582   87    0   95    9 1665    3    0   28    2  232    0   69    7
    0  585]",[392  24   0  25   6 412   2   0  10   1  55   0  22   2   0 141]
wf4f,508038953,0.3,10.0,100,"[1468  223   33   40    2 1674    1    0   53    4  205    0  171   35
    0  455]",[356  57  15  13   0 420   0   0   9   2  55   0  33   8   0 124]
wf24f,1864031765,0.5,10.0,100,"[1596  117    9   42  115 1533    1   28   23   11  228    0  107   16
    1  537]",[384  34   6  17  42 364   1  13   8   8  50   0  35   5   3 122]
wf24f,1355401493,0.3,10.0,100,"[1596  107   11   50  102 1566    1    8   30   12  220    0  109   17
    0  535]",[408  19   2  12  21 393   2   4   8   2  56   0  40   4   0 121]
wf4f,1087673826,0.3,6.5,100,"[1587  115    0   62    6 1664    7    0   30    5  227    0   69    8
    0  584]",[378  42   0  21   1 416   3   0   9   1  56   0  18   0   0 147]
wf24f,1657615533,0.5,10.0,100,"[1584  112   17   51  100 1546    0   31   24    6  232    0  108   13
    0  540]",[394  27   4  16  37 379   1   3   7   3  56   0  31   2   0 132]
wf4f,1909813593,0.3,6.5,100,"[1453  229   33   49    0 1677    0    0   39    7  216    0  149   30
    0  482]",[353  59  21   8   0 419   1   0  17   3  46   0  35  11   0 119]
wf4f,508038953,0.5,3.0,100,"[1484  222   31   27    0 1676    1    0   50    4  208    0  157   32
    0  472]",[361  55  15  10   0 420   0   0   9   1  56   0  31   7   0 127]
wf24f,1249997937,0.3,6.5,100,"[1557  141   16   50  110 1548    1   18   31    8  223    0  131    7
    0  523]",[372  42   4  23  31 385   1   3  15   4  47   0  29   3   0 133]
wf24f,586213544,0.1,6.5,100,"[1615  105    8   36  107 1539    3   28   29   18  215    0  111   12
    1  537]",[378  42   7  14  32 380   1   7  14   4  48   0  35   8   1 121]
wf4f,1087673826,0.3,10.0,100,"[1491  211   38   24    9 1667    1    0   51    2  209    0  144   30
    0  487]",[353  68   9  11   5 414   1   0  11   2  53   0  34   9   0 122]
wf24f,1500145011,0.1,3.0,100,"[1608   99   13   44  101 1552    3   21   30   13  219    0  124   13
    0  524]",[388  33   5  15  54 359   1   6   6   3  57   0  30   4   0 131]
wf4f,1909813593,0.3,10.0,100,"[1472  221   33   38    1 1676    0    0   40    6  216    0  156   34
    0  471]",[356  59  21   5   1 418   1   0  16   4  46   0  37  13   0 115]
wf4f,508038953,0.5,6.5,100,"[1481  220   33   30   14 1662    1    0   51    2  209    0  162   32
    0  467]",[362  56  14   9   0 419   1   0   9   1  56   0  31   7   0 127]
wf24f,1355401493,0.5,3.0,100,"[1600  112    8   44  108 1556    2   11   34   12  216    0  108   14
    1  538]",[391  32   3  15  27 386   2   5   8   3  55   0  37   7   0 121]
wf24f,1595991044,0.1,3.0,100,"[1588   96   18   62   95 1558    1   23   30   16  216    0  122    4
    0  535]",[384  26  10  21  46 367   0   7   7   6  53   0  29   4   0 132]
wf24f,1249997937,0.3,10.0,100,"[1599  117    7   41  113 1539    1   24   33   14  215    0  128   13
    0  520]",[385  33   4  19  45 365   4   6  11  10  45   0  33   5   0 127]
wf4f,1087673826,0.5,3.0,100,"[1588  119    1   56   16 1658    3    0   19    6  237    0   82   12
    0  567]",[373  44   1  23  11 409   0   0   8   1  57   0  21   1   0 143]
wf4f,1909813593,0.5,3.0,100,"[1457  227   33   47    0 1677    0    0   40    6  216    0  150   31
    0  480]",[352  60  21   8   0 419   1   0  17   3  46   0  33  12   0 120]
wf24f,586213544,0.1,10.0,100,"[1581  114   19   50  120 1534    2   21   30   22  210    0  129   12
    0  520]",[372  34  14  21  36 380   1   3   8   3  55   0  36   9   0 120]
wf4f,508038953,0.5,10.0,100,"[1448  237   31   48    1 1675    1    0   50    4  208    0  172   36
    0  453]",[356  59  15  11   1 419   0   0   9   1  56   0  35   8   0 122]
wf24f,1500145011,0.1,6.5,100,"[1580  123   13   48  133 1515    2   27   34   11  217    0  155   13
    0  493]",[373  43  10  15  38 368   2  12   8   3  54   1  35   4   0 126]
wf4f,1087673826,0.5,6.5,100,"[1479  217   39   29    8 1668    1    0   50    3  209    0  147   31
    0  483]",[351  69   9  12   5 414   1   0  10   2  54   0  37   9   0 119]
wf24f,1595991044,0.1,6.5,100,"[1594  109   22   39  109 1540    3   25   41   17  204    0  138   19
    0  504]",[383  34   6  18  28 384   2   6  10   5  51   0  38   9   0 118]
wf24f,1355401493,0.5,6.5,100,"[1579  110   20   55  102 1557    2   16   37   18  207    0   81    9
    0  571]",[384  30   9  18  25 385   2   8   8   4  54   0  30   6   0 129]
wf4f,1909813593,0.5,6.5,100,"[1590  106    0   68   17 1657    3    0   30    6  226    0   51   25
    0  585]",[393  31   0  17   9 410   1   0  10   2  54   0  16   7   0 142]
wf4f,1851183120,0.1,3.0,100,"[1479  220   41   24    9 1667    1    0   49    4  209    0  150   31
    0  480]",[376  49   9   7   5 414   1   0  12   1  53   0  42   8   0 115]
wf24f,1249997937,0.5,3.0,100,"[1552  144   22   46  120 1535    0   22   25   19  218    0  131   12
    0  518]",[378  37   7  19  38 372   2   8  10  10  46   0  34   4   0 127]
wf24f,586213544,0.3,3.0,100,"[1543  154   18   49  123 1533    1   20   31   23  208    0  139    5
    0  517]",[366  42  14  19  44 366   0  10  11   2  53   0  40   7   0 118]
wf4f,1087673826,0.5,10.0,100,"[1513  224    0   27   14 1660    3    0   43    6  213    0  169   34
    0  458]",[356  73   0  12   5 415   0   0   9   2  55   0  42  10   0 113]
wf24f,1500145011,0.1,10.0,100,"[1576  107   19   62  104 1558    1   14   32   15  215    0  106   12
    0  543]",[389  28   5  19  42 370   1   7   6   3  57   0  27   2   0 136]
wf4f,1909813593,0.5,10.0,100,"[1540  144    0   80   21 1653    3    0   27    4  231    0   59    8
    0  594]",[384  36   0  21   3 416   1   0  12   2  52   0  16   6   0 143]
wf4f,1851183120,0.1,6.5,100,"[1464  227   40   33    8 1668    1    0   50    2  210    0  154   31
    0  476]",[370  53  10   8   5 414   1   0  12   0  54   0  43   8   0 114]
wf24f,1595991044,0.1,10.0,100,"[1573  142   15   34   98 1554    1   24   27   11  224    0  142   22
    0  497]",[382  37   8  14  36 373   3   8   3   5  58   0  34   9   0 122]
wf24f,1355401493,0.5,10.0,100,"[1560  119   31   54   86 1559    2   30   30   20  212    0  133   10
    0  518]",[383  31   9  18  24 389   0   7   5   2  59   0  41   1   0 123]
wf24f,1249997937,0.5,6.5,100,"[1619   94    5   46   76 1578    1   22   31    9  222    0  121   11
    0  529]",[388  28   3  22  26 385   1   8  14   4  48   0  29   3   0 133]
wf4f,691114695,0.1,3.0,100,"[1477  227   32   28    1 1676    0    0   55    4  203    0  142   28
    0  491]",[383  44   5   9   0 420   0   0  13   0  53   0  27  11   0 127]
wf4f,1821833962,0.1,3.0,100,"[1437  176    0  151    9 1666    2    0   40    9  213    0   85   34
    0  542]",[346  53   0  42   1 417   2   0  12   1  53   0  29   7   0 129]
wf4f,1851183120,0.1,10.0,100,"[1474  222   41   27    8 1668    1    0   49    3  210    0  144   32
    0  485]",[374  50   9   8   5 415   0   0  11   1  54   0  42   8   0 115]
wf24f,586213544,0.3,6.5,100,"[1597  107   11   49  112 1544    1   20   25   20  217    0  117   10
    0  534]",[383  34  10  14  35 379   1   5   6   4  54   2  35  10   0 120]
wf24f,1500145011,0.3,3.0,100,"[1599  107    9   49   91 1560    0   26   27   14  221    0  129   13
    0  519]",[384  40   5  12  52 358   2   8   5   2  59   0  37   4   0 124]
wf4f,1821833962,0.1,6.5,100,"[1454  235   43   32   13 1663    1    0   47    4  211    0  153   33
    0  475]",[356  59  17   9   1 418   1   0  11   1  54   0  49   7   0 109]
wf24f,1595991044,0.3,3.0,100,"[1613   90   18   43   79 1580    1   17   28    9  225    0  124   16
    0  521]",[384  26  11  20  30 384   1   5   4   2  60   0  33   4   1 127]
wf4f,691114695,0.1,6.5,100,"[1556  105    0  103   21 1652    4    0   33    7  222    0   91   14
    0  556]",[394  11   0  36   4 415   1   0   7   0  59   0  25   2   0 138]
wf24f,1255808531,0.1,3.0,100,"[1607   83   16   58   96 1552    2   27   25   12  225    0   87   11
    1  562]",[389  28   6  18  41 368   4   7   5   4  57   0  28   5   0 132]
wf4f,1851183120,0.3,3.0,100,"[1468  232   40   24    8 1668    1    0   50    3  209    0  152   31
    0  478]",[373  50  10   8   5 414   1   0  12   0  54   0  43   8   0 114]
wf24f,1249997937,0.5,10.0,100,"[1573  116   27   48   99 1553    3   22   28   11  223    0  118   10
    1  532]",[374  35   9  23  34 373   4   9  15   7  44   0  31   6   0 128]
wf4f,1821833962,0.1,10.0,100,"[1450  233   41   40    0 1677    0    0   45    6  211    0  151   32
    0  478]",[357  61  16   7   0 420   0   0  10   2  54   0  46   7   0 112]
wf24f,586213544,0.3,10.0,100,"[1608  100    4   52  116 1541    0   20   24   17  221    0  120   13
    1  527]",[376  34  10  21  36 381   0   3   6   5  55   0  41  12   0 112]
wf4f,691114695,0.1,10.0,100,"[1486  224   30   24    1 1676    0    0   56    4  202    0  146   28
    0  487]",[382  44   5  10   0 420   0   0  13   0  53   0  28  11   0 126]
wf4f,1851183120,0.3,6.5,100,"[1444  236   40   44   10 1666    1    0   50    2  210    0  163   34
    0  464]",[362  57  10  12   5 414   1   0  12   0  54   0  46   9   0 110]
wf24f,1500145011,0.3,6.5,100,"[1613   94   10   47  106 1553    0   18   35   15  212    0  126   10
    0  525]",[386  36   5  14  47 365   2   6   8   4  54   0  33   4   0 128]
wf24f,1595991044,0.3,6.5,100,"[1605  103    7   49   97 1555    1   24   28   11  223    0  125   11
    0  525]",[387  28   6  20  29 383   0   8   4   2  60   0  30   2   0 133]
wf24f,1255808531,0.1,6.5,100,"[1594  113   20   37  120 1535    2   20   31   16  215    0  113   18
    0  530]",[376  39  12  14  35 375   4   6   1   4  61   0  37   7   1 120]
wf4f,1821833962,0.3,3.0,100,"[1476  217   43   28    0 1677    0    0   47    7  208    0  140   33
    0  488]",[359  60  16   6   0 420   0   0  10   2  54   0  46   7   0 112]
wf24f,352627565,0.1,3.0,100,"[1597   97   26   44   75 1579    1   22   30   14  218    0  133   14
    1  513]",[394  27  12   8  38 376   2   4   4   2  59   1  32   6   0 127]
wf4f,691114695,0.3,3.0,100,"[1451  183    0  130   11 1661    5    0   34    6  222    0  142   28
    0  491]",[376  32   0  33   5 415   0   0   9   1  56   0  25  11   0 129]
wf4f,1851183120,0.3,10.0,100,"[1465  231   42   26    8 1668    1    0   45    4  213    0  164   31
    0  466]",[372  53  10   6   5 415   0   0  11   1  54   0  45   8   0 112]
wf24f,586213544,0.5,3.0,100,"[1523  159   24   58  136 1521    3   17   65   24  173    0  150   11
   11  489]",[372  38  12  19  38 374   1   7  23   3  40   0  43  11   3 108]
wf24f,1500145011,0.3,10.0,100,"[1605  111   11   37   93 1565    1   18   31    8  223    0  151   15
    0  495]",[386  42   6   7  39 370   3   8   5   1  59   1  42   4   0 119]
wf4f,1821833962,0.3,6.5,100,"[1421  180   43  120    2 1675    0    0   40    7  215    0  163   32
    0  466]",[335  59  13  34   1 418   1   0   8   3  55   0  39   7   0 119]
wf4f,691114695,0.3,6.5,100,"[1457  238   30   39    1 1676    0    0   56    4  202    0  140   31
    0  490]",[376  46   5  14   0 420   0   0  13   0  53   0  30  11   0 124]
wf24f,1595991044,0.3,10.0,100,"[1612   92   10   50   91 1562    0   24   40   13  209    0  158    9
    0  494]",[388  19   7  27  27 386   1   6   7   4  55   0  41   3   1 120]
wf4f,1851183120,0.5,3.0,100,"[1479  222   41   22   10 1666    1    0   49    4  209    0  153   31
    0  477]",[375  51   9   6   5 414   1   0  12   0  54   0  41   8   0 116]
wf24f,1255808531,0.1,10.0,100,"[1581  135   11   37  123 1524    1   29   26   13  223    0  129   20
    0  512]",[389  36   5  11  31 382   2   5   6   3  57   0  40   7   1 117]
wf24f,352627565,0.1,6.5,100,"[1566  136   15   47  101 1556    1   19   29    7  226    0  140   16
    0  505]",[393  34   8   6  35 380   1   4   9   1  56   0  28   5   0 132]
wf4f,1821833962,0.3,10.0,100,"[1455  170   41   98    6 1671    0    0   41    8  213    0  201   32
    0  428]",[342  57  14  28   3 417   0   0   8   2  56   0  50   7   0 108]
wf24f,586213544,0.5,6.5,100,"[1609  110    7   38   99 1559    1   18   23   13  226    0  119   12
    1  529]",[390  33   4  14  34 379   2   5  11   2  53   0  32   9   0 124]
wf4f,691114695,0.3,10.0,100,"[1476  234   20   34    3 1674    0    0   57    3  202    0  137   28
    0  496]",[381  45   5  10   1 419   0   0  10   0  56   0  29  11   0 125]
wf24f,1500145011,0.5,3.0,100,"[1600  113   12   39  111 1550    1   15   32   16  214    0  131   11
    0  519]",[386  32   7  16  36 374   3   7   8   4  54   0  37   4   0 124]
wf4f,1851183120,0.5,6.5,100,"[1476  222   41   25    9 1667    1    0   48    4  210    0  147   31
    0  483]",[371  53   9   8   4 416   0   0  11   1  54   0  41   8   0 116]
wf24f,1595991044,0.5,3.0,100,"[1569  123   23   49   98 1560    2   17   28   17  217    0  144   17
    0  500]",[383  31  11  16  39 378   1   2   9   5  52   0  40   7   0 118]
wf4f,1821833962,0.5,3.0,100,"[1605  100    0   59   14 1661    2    0   25    8  229    0   92    9
    0  560]",[394  33   0  14   9 409   2   0   7   3  56   0  26   4   0 135]
wf24f,1255808531,0.3,3.0,100,"[1594  109   19   42  110 1551    0   16   26   19  217    0   97   10
    0  554]",[382  36   5  18  35 376   2   7   4   4  58   0  33   6   0 126]
wf4f,691114695,0.5,3.0,100,"[1464  229   34   37   12 1663    2    0   54    2  206    0  145   32
    0  484]",[378  45   5  13   2 418   0   0  11   0  55   0  28  11   0 126]
wf24f,352627565,0.1,10.0,100,"[1597  112   15   40   88 1566    2   21   32   17  213    0  117   14
    1  529]",[396  30   7   8  32 382   1   5   6   5  54   1  24   5   0 136]
wf4f,1851183120,0.5,10.0,100,"[1414  183   43  124   11 1665    1    0   41    7  214    0  180   31
    0  450]",[362  35  11  33   4 416   0   0  11   2  53   0  54   8   0 103]
wf24f,586213544,0.5,10.0,100,"[1611   95    6   52  108 1551    0   18   20   10  232    0  113    7
    0  541]",[382  37   4  18  32 378   1   9   7   1  58   0  34   9   0 122]
wf24f,1500145011,0.5,6.5,100,"[1554  124   17   69   90 1573    0   14   31   14  217    0  161    7
    0  493]",[382  37   5  17  45 369   1   5   6   4  56   0  43   3   0 119]
wf4f,1821833962,0.5,6.5,100,"[1550  114    0  100   15 1652   10    0   34    8  220    0  107    6
    0  548]",[374  34   0  33   8 410   2   0  10   2  54   0  27   2   0 136]
wf4f,691114695,0.5,6.5,100,"[1475  229   26   34    3 1674    0    0   56    3  203    0  145   31
    0  485]",[377  44   5  15   1 419   0   0  13   0  53   0  29  11   0 125]
wf24f,1595991044,0.5,6.5,100,"[1588  114   15   47  102 1545    1   29   33   13  216    0  130   16
    0  515]",[382  30  10  19  33 376   1  10   4   4  58   0  30   5   1 129]
wf4f,1657615533,0.1,3.0,100,"[1485  216   37   26    2 1675    0    0   52    6  204    0  146   35
    0  480]",[378  48   6   9   0 420   0   0  15   2  49   0  32   4   0 129]
wf24f,1255808531,0.3,6.5,100,"[1585  112   18   49  111 1544    5   17   33    8  221    0  120   21
    0  520]",[390  36   4  11  38 371   3   8   6   2  58   0  38   9   0 118]
wf24f,352627565,0.3,3.0,100,"[1588  117   13   46  115 1542    0   20   21    6  235    0  164   18
    0  479]",[392  34   5  10  39 371   2   8   7   2  56   1  41   5   0 119]
wf4f,1821833962,0.5,10.0,100,"[1433  178   44  109    3 1674    0    0   41    7  214    0  195   32
    0  434]",[340  54  17  30   3 417   0   0   9   2  55   0  51   7   0 107]
wf4f,691114695,0.5,10.0,100,"[1482  227   26   29    2 1675    0    0   56    3  203    0  148   28
    0  485]",[384  43   5   9   1 419   0   0  13   0  53   0  28  11   0 126]
wf24f,1151674520,0.1,3.0,100,"[1601   89   14   60  126 1534    1   16   25   11  226    0  116   20
    0  525]",[376  39   3  23  40 366   1  13   4   4  58   0  29   5   0 131]
wf24f,1500145011,0.5,10.0,100,"[1615   92   12   45   88 1570    1   18   32   16  214    0  111   11
    0  539]",[387  31   8  15  38 367   3  12   7   3  56   0  27   6   0 132]
wf4f,1657615533,0.1,6.5,100,"[1450  230   37   47    0 1677    0    0   51    5  206    0  145   37
    0  479]",[377  50   6   8   0 420   0   0  15   2  49   0  35   4   0 126]
wf24f,1595991044,0.5,10.0,100,"[1571  133   20   40   98 1556    1   22   34   19  209    0  146   10
    0  505]",[387  30   8  16  40 377   0   3   8   4  54   0  39   7   0 119]
wf4f,165219260,0.1,3.0,100,"[1443  240   37   44   10 1665    2    0   52    3  207    0  148   28
    0  485]",[378  52   6   5   5 415   0   0  10   1  55   0  42  11   0 112]
wf4f,1355401493,0.1,3.0,100,"[1479  224   34   27   12 1663    2    0   51    3  208    0  149   34
    0  478]",[370  50  11  10   4 416   0   0   5   3  58   0  43   5   0 117]
wf24f,1255808531,0.3,10.0,100,"[1587  113   22   42   84 1575    0   18   26   19  217    0   89   15
    0  557]",[385  37   6  13  31 379   3   7   6   5  55   0  34   6   1 124]
wf24f,352627565,0.3,6.5,100,"[1600   97   25   42   77 1578    0   22   27   15  220    0  141   12
    2  506]",[393  26  12  10  32 381   0   7   6   1  59   0  32   2   1 130]
wf4f,1657615533,0.1,10.0,100,"[1481  220   38   25   14 1662    1    0   51    2  209    0  141   35
    0  485]",[379  48   6   8   1 419   0   0  15   2  49   0  31   4   0 130]
wf24f,1151674520,0.1,6.5,100,"[1565  119   12   68  141 1523    3   10   39   19  204    0  164   22
    0  475]",[378  44   3  16  47 367   0   6   7   3  56   0  37   4   0 124]
wf4f,1355401493,0.1,6.5,100,"[1476  224   34   30    1 1675    1    0   51    6  205    0  144   34
    0  483]",[373  48  12   8   0 420   0   0   7   2  57   0  42   5   0 118]
wf4f,165219260,0.1,6.5,100,"[1444  239   37   44   10 1665    2    0   53    2  207    0  134   30
    0  497]",[374  54   6   7   5 415   0   0  10   1  55   0  42  12   0 111]
wf24f,1217358537,0.1,3.0,100,"[1592  104   12   56   83 1572    2   20   40   18  203    1  155   13
    1  492]",[376  35   6  24  29 389   2   0   9   5  52   0  42   8   1 114]
wf24f,42294981,0.1,3.0,100,"[1597  112   16   39  114 1541    3   19   26   11  225    0  133   19
    0  509]",[373  53   3  12  35 379   3   3   8   6  52   0  44   3   0 118]
wf4f,1657615533,0.3,3.0,100,"[1482  214   39   29   14 1662    1    0   50    2  210    0  144   35
    0  482]",[381  48   6   6   1 419   0   0  15   2  49   0  31   4   0 130]
wf24f,1255808531,0.5,3.0,100,"[1588  102   18   56  111 1532    5   29   34    7  221    0  113   20
    0  528]",[384  36   2  19  31 375   2  12   4   3  59   0  40   9   0 116]
wf4f,1355401493,0.1,10.0,100,"[1586   80    0   98   18 1658    1    0   29    7  226    0   61    7
    0  593]",[397  21   0  23   5 415   0   0   4   1  61   0  12   1   0 152]
wf4f,165219260,0.1,10.0,100,"[1447  237   37   43   11 1664    2    0   52    1  209    0  143   28
    0  490]",[378  52   6   5   5 415   0   0  10   1  55   0  43  11   0 111]
wf24f,352627565,0.3,10.0,100,"[1590  116   14   44   90 1577    1    9   29   14  219    0  163   15
    0  483]",[390  34   6  11  43 373   0   4   8   2  56   0  38   2   0 125]
wf24f,1151674520,0.1,10.0,100,"[1591   99   11   63  109 1546    2   20   32   16  214    0  109   15
    0  537]",[378  41   4  18  39 375   0   6   8   3  55   0  27   2   0 136]
wf24f,1217358537,0.1,6.5,100,"[1589  111   12   52  118 1536    2   21   21    8  233    0  124   16
    0  521]",[373  47   7  14  41 371   0   8   5   7  54   0  37   8   0 120]
wf4f,1657615533,0.3,6.5,100,"[1468  223   37   36    0 1677    0    0   51    5  206    0  142   35
    0  484]",[380  48   6   7   0 420   0   0  15   2  49   0  30   4   0 131]
wf4f,1355401493,0.3,3.0,100,"[1468  230   35   31   13 1660    4    0   51    8  203    0  147   34
    0  480]",[372  48  13   8   2 415   3   0   7   4  55   0  44   5   0 116]
wf4f,165219260,0.3,3.0,100,"[1456  228   38   42    9 1666    2    0   52    2  208    0  147   28
    0  486]",[378  53   6   4   4 416   0   0  10   1  55   0  41  11   0 113]
wf24f,42294981,0.1,6.5,100,"[1594  117   14   39   90 1569    2   16   40   11  211    0  118    8
    1  534]",[370  51   3  17  35 377   2   6  14   6  46   0  42   6   2 115]
wf24f,1255808531,0.5,6.5,100,"[1623   96   11   34  107 1539    5   26   35   11  216    0  102   16
    1  542]",[391  30   5  15  28 380   4   8   3   4  59   0  33   8   1 123]
wf4f,1657615533,0.3,10.0,100,"[1468  221   37   38    2 1675    0    0   51    5  206    0  140   37
    0  484]",[376  48   6  11   0 420   0   0  15   2  49   0  32   4   0 129]
wf24f,352627565,0.5,3.0,100,"[1584  118   21   41  130 1523    1   23   24   11  227    0  150   14
    0  497]",[393  32   8   8  38 379   0   3   6   2  58   0  30   3   0 132]
wf4f,165219260,0.3,6.5,100,"[1466  184   35   79   17 1658    2    0   49    5  208    0  193   28
    0  440]",[377  39   7  18   7 413   0   0  10   1  55   0  39  11   0 115]
wf4f,1355401493,0.3,6.5,100,"[1474  227   33   30    3 1673    1    0   53    4  205    0  143   34
    0  484]",[373  49  12   7   0 420   0   0   7   1  58   0  42   5   0 118]
wf24f,1151674520,0.3,3.0,100,"[1605   93   11   55  115 1538    2   22   26   10  226    0  141   12
    0  508]",[390  34   2  15  45 365   1   9   6   5  55   0  28   5   0 132]
wf24f,1217358537,0.1,10.0,100,"[1589  124    7   44  101 1548    0   28   25   14  223    0  133   16
    0  512]",[383  44   4  10  36 377   2   5   7   6  52   1  38   9   1 117]
wf4f,1657615533,0.5,3.0,100,"[1482  215   37   30    2 1675    0    0   52    5  205    0  142   35
    0  484]",[381  46   6   8   0 420   0   0  15   2  49   0  31   4   0 130]
wf4f,1355401493,0.3,10.0,100,"[1481  221   34   28    3 1673    1    0   51    6  205    0  144   34
    0  483]",[378  46  12   5   0 420   0   0   7   2  57   0  38   5   0 122]
wf4f,165219260,0.3,10.0,100,"[1497  229    0   38    6 1669    2    0   45    7  210    0  151   34
    0  476]",[385  52   0   4   1 418   1   0   6   2  58   0  44  13   0 108]
wf24f,42294981,0.1,10.0,100,"[1571  132   10   51  123 1527    2   25   35   19  208    0  126   19
    0  516]",[364  53   4  20  37 378   2   3  10   6  50   0  39   3   0 123]
wf24f,1255808531,0.5,10.0,100,"[1574  131   20   39   77 1569    0   31   31   15  216    0   89   10
    0  562]",[387  36   2  16  23 385   2  10   4   5  57   0  22   4   0 139]
wf24f,352627565,0.5,6.5,100,"[1587  111   23   43   87 1560    0   30   25   13  224    0  124    9
    0  528]",[377  39  12  13  36 375   2   7  10   2  54   0  23   2   0 140]
wf4f,1355401493,0.5,3.0,100,"[1445  240   34   45    6 1669    2    0   51    5  206    0  155   34
    0  472]",[365  52  11  13   1 419   0   0   7   2  57   0  42   5   0 118]
wf4f,1657615533,0.5,6.5,100,"[1566  110    0   88   20 1654    3    0   37    5  220    0   83   11
    0  567]",[394  23   0  24   1 419   0   0   6   3  57   0  15   1   0 149]
wf24f,1151674520,0.3,6.5,100,"[1614   98    6   46  117 1537    3   20   26   16  220    0  113   18
    0  530]",[381  46   1  13  32 370   1  17   6   4  56   0  26   6   0 133]
wf4f,165219260,0.5,3.0,100,"[1481  194    0   89    5 1669    3    0   36   10  216    0  151   28
    0  482]",[379  41   0  21   2 417   1   0   5   4  57   0  35  11   0 119]
wf24f,1217358537,0.3,3.0,100,"[1566  152    8   38  122 1528    2   25   30   14  218    0  167   17
    1  476]",[378  48   4  11  34 382   1   3  10   5  51   0  48   7   0 110]
wf24f,42294981,0.3,3.0,100,"[1607   97   19   41  124 1527    1   25   24    7  231    0  126   20
    1  514]",[384  36   8  13  44 369   4   3   9   5  52   0  36   6   2 121]
wf4f,1355401493,0.5,6.5,100,"[1459  235   34   36    8 1667    2    0   51    5  206    0  149   34
    0  478]",[368  51  11  11   1 419   0   0   7   2  57   0  45   5   0 115]
wf4f,1657615533,0.5,10.0,100,"[1492  212   37   23    2 1675    0    0   52    6  204    0  142   35
    0  484]",[381  46   6   8   0 420   0   0  15   2  49   0  31   4   0 130]
wf24f,908927260,0.1,3.0,100,"[1589  119   12   44  114 1543    3   17   33   17  212    0  128    8
    0  525]",[386  39   5  11  36 375   4   5  10   7  49   0  38   4   0 123]
wf4f,165219260,0.5,6.5,100,"[1462  177    0  125   14 1661    2    0   41    7  214    0  149   28
    0  484]",[371  39   0  31   3 416   1   0   8   2  56   0  32  11   0 122]
wf24f,352627565,0.5,10.0,100,"[1596   89   29   50   91 1566    0   20   33   11  218    0  107    7
    2  545]",[386  28  14  13  29 384   0   7  10   3  53   0  23   1   1 140]
wf24f,1151674520,0.3,10.0,100,"[1604   89   23   48  102 1552    0   23   35   12  215    0  106   10
